column,key,value
STRATUM,MEX1544,"MEX - REGION 15 stratum 44 : MEXICO, moderately small schools"
STRATUM,MEX1545,"MEX - REGION 15 stratum 45 : MEXICO, very small schools"
STRATUM,MEX1749,"MEX - REGION 17 stratum 49 : MORELOS, large schools"
STRATUM,MEX1750,"MEX - REGION 17 stratum 50 : MORELOS, moderately small schools"
STRATUM,MEX1751,"MEX - REGION 17 stratum 51 : MORELOS, very small schools"
STRATUM,MEX1852,"MEX - REGION 18 stratum 52 : NAYARIT, large schools"
STRATUM,MEX1853,"MEX - REGION 18 stratum 53 : NAYARIT, moderately small schools"
STRATUM,MEX1854,"MEX - REGION 18 stratum 54 : NAYARIT, very small schools"
STRATUM,MEX1955,"MEX - REGION 19 stratum 55 : NUEVO LEON, large schools"
STRATUM,MEX1956,"MEX - REGION 19 stratum 56 : NUEVO LEON, moderately small schools"
STRATUM,MEX1957,"MEX - REGION 19 stratum 57 : NUEVO LEON, very small schools"
STRATUM,MEX2161,"MEX - REGION 21 stratum 61 : PUEBLA, large schools"
STRATUM,MEX2162,"MEX - REGION 21 stratum 62 : PUEBLA, moderately small schools"
STRATUM,MEX2163,"MEX - REGION 21 stratum 63 : PUEBLA, very small schools"
STRATUM,MEX2264,"MEX - REGION 22 stratum 64 : QUERETARO, large schools"
STRATUM,MEX2265,"MEX - REGION 22 stratum 65 : QUERETARO, moderately small schools"
STRATUM,MEX2266,"MEX - REGION 22 stratum 66 : QUERETARO, very small schools"
STRATUM,MEX2367,"MEX - REGION 23 stratum 67 : QUINTANA ROO, large schools"
STRATUM,MEX2368,"MEX - REGION 23 stratum 68 : QUINTANA ROO, moderately small schools"
STRATUM,MEX2369,"MEX - REGION 23 stratum 69 : QUINTANA ROO, very small schools"
STRATUM,MEX2470,"MEX - REGION 24 stratum 70 : SAN LUIS POTOSI, large schools"
STRATUM,MEX2471,"MEX - REGION 24 stratum 71 : SAN LUIS POTOSI, moderately small schools"
STRATUM,MEX2472,"MEX - REGION 24 stratum 72 : SAN LUIS POTOSI, very small schools"
STRATUM,MEX2573,"MEX - REGION 25 stratum 73 : SINALOA, large schools"
STRATUM,MEX2574,"MEX - REGION 25 stratum 74 : SINALOA, moderately small schools"
STRATUM,MEX2575,"MEX - REGION 25 stratum 75 : SINALOA, very small schools"
STRATUM,MEX2779,"MEX - REGION 27 stratum 79 : TABASCO, large schools"
STRATUM,MEX2780,"MEX - REGION 27 stratum 80 : TABASCO, moderately small schools"
STRATUM,MEX2781,"MEX - REGION 27 stratum 81 : TABASCO, very small schools"
STRATUM,MEX2882,"MEX - REGION 28 stratum 82 : TAMAULIPAS, large schools"
STRATUM,MEX2883,"MEX - REGION 28 stratum 83 : TAMAULIPAS, moderately small schools"
STRATUM,MEX2884,"MEX - REGION 28 stratum 84 : TAMAULIPAS, very small schools"
STRATUM,MEX2985,"MEX - REGION 29 stratum 85 : TLAXCALA, large schools"
STRATUM,MEX2986,"MEX - REGION 29 stratum 86 : TLAXCALA, moderately small schools"
STRATUM,MEX2987,"MEX - REGION 29 stratum 87 : TLAXCALA, very small schools"
STRATUM,MEX3088,"MEX - REGION 30 stratum 88 : VERACRUZ, large schools"
STRATUM,MEX3089,"MEX - REGION 30 stratum 89 : VERACRUZ, moderately small schools"
STRATUM,MEX3090,"MEX - REGION 30 stratum 90 : VERACRUZ, very small schools"
STRATUM,MEX3191,"MEX - REGION 31 stratum 91 : YUCATAN, large schools"
STRATUM,MEX3192,"MEX - REGION 31 stratum 92 : YUCATAN, moderately small schools"
STRATUM,MEX3193,"MEX - REGION 31 stratum 93 : YUCATAN, very small schools"
STRATUM,MEX3294,"MEX - REGION 32 stratum 94 : ZACATECAS, large schools"
STRATUM,MEX3295,"MEX - REGION 32 stratum 95 : ZACATECAS, moderately small schools"
STRATUM,MEX3296,"MEX - REGION 32 stratum 96 : ZACATECAS, very small schools"
STRATUM,MEX9101,MEX - REGION 91 stratum 01 : [NO Region 99 and above] Prv. Upp. Sec. Large Schools
STRATUM,MEX9102,MEX - REGION 91 stratum 02 : [NO Region 99 and above] Prv. Upp. Sec. MSS
STRATUM,MEX9103,MEX - REGION 91 stratum 03 : [NO Region 99 and above] Prv. Upp. Sec. VSS
STRATUM,MEX9104,MEX - REGION 91 stratum 04 : [NO Region 99 and above] Aut. Gen. Upp. Sec. Pub.
STRATUM,MEX9105,MEX - REGION 91 stratum 05 : [NO Region 99 and above] Cen. St. Gen. Upp. Sec. Pub.
STRATUM,MEX9106,MEX - REGION 91 stratum 06 : [NO Region 99 and above] Dec. St. Gen. Upp. Sec. Pub.
STRATUM,MEX9107,MEX - REGION 91 stratum 07 : [NO Region 99 and above] Oth. Gen. Upp. Sec. Pub.
STRATUM,MEX9108,MEX - REGION 91 stratum 08 : [NO Region 99 and above] Cen. Fed. Tech. Upp. Sec. Pub.
STRATUM,MEX9109,MEX - REGION 91 stratum 09 : [NO Region 99 and above] Oth. Tech. Upp. Sec. Pub.
STRATUM,MEX9110,MEX - REGION 91 stratum 10 : [NO Region 99 and above] CONALEP-Prof. Tech. Pub.
STRATUM,MEX9111,MEX - REGION 91 stratum 11 : [NO Region 99 and above] Oth. Prof. Tech. Pub.
STRATUM,MNE0001,MNE - stratum 01 : A-Primary-Central
STRATUM,MNE0002,MNE - stratum 02 : A-Primary-North
STRATUM,MNE0003,MNE - stratum 03 : A-Primary-South
STRATUM,MNE0004,MNE - stratum 04 : B-Gimnazija-Central
STRATUM,MNE0005,MNE - stratum 05 : B-Gimnazija -North
STRATUM,MNE0006,MNE - stratum 06 : B-Gimnazija -South
STRATUM,MNE0007,MNE - stratum 07 : C-Vocational-Central
STRATUM,MNE0008,MNE - stratum 08 : C-Vocational-North
STRATUM,MNE0009,MNE - stratum 09 : C-Vocational-South
STRATUM,MNE0010,MNE - stratum 10 : D-Mixed-North
STRATUM,MNE0011,MNE - stratum 11 : D-Mixed-South
STRATUM,MYS0101,MYS - stratum 01 : MOE Fully Residential School
STRATUM,MYS0102,MYS - stratum 02 : MOE National Secondary School
STRATUM,MYS0103,MYS - stratum 03 : MOE Religious School
STRATUM,MYS0104,MYS - stratum 04 : MOE Technical School
STRATUM,MYS0106,MYS - stratum 06 : non-MOE Other Schools
STRATUM,MYS0201,MYS - stratum 01 : MOE Fully Residential School
STRATUM,MYS0202,MYS - stratum 02 : MOE National Secondary School
STRATUM,MYS0203,MYS - stratum 03 : MOE Religious School
STRATUM,MYS0204,MYS - stratum 04 : MOE Technical School
STRATUM,MYS0205,MYS - stratum 05 : non-MOE MARA Junior Science College
STRATUM,MYS0206,MYS - stratum 06 : non-MOE Other Schools
STRATUM,NLD0001,NLD - stratum 01 : 01_PRO/VMBO
STRATUM,NLD0002,NLD - stratum 02 : 02_HAVO/VWO
STRATUM,NLD0003,NLD - stratum 03 : 03_General Education
STRATUM,NLD0004,NLD - stratum 04 : 04_Private Education
STRATUM,NOR0001,NOR - stratum 01 : Lower secondary schools
STRATUM,NOR0002,NOR - stratum 02 : Upper secondary schools
STRATUM,NOR0003,NOR - stratum 03 : Mixed/Both
STRATUM,NZL0101,NZL - stratum 01 : Stratum 1:Large schools (250+)
STRATUM,NZL0102,NZL - stratum 02 : Stratum 2:Medium large schools (> 29 and < 250)
STRATUM,NZL0202,NZL - stratum 02 : Stratum 2:Medium large schools (> 29 and < 250)
STRATUM,NZL0203,NZL - stratum 03 : Stratum 3:Small schools (<30)
STRATUM,PER0001,PER - stratum 01 : Public/Urban
STRATUM,PER0002,PER - stratum 02 : Public/Rural
STRATUM,PER0003,PER - stratum 03 : Private/Urban
STRATUM,PER0004,PER - stratum 04 : Private/Rural
STRATUM,POL0001,POL - stratum 01 : 1 – Public Gymnasium
STRATUM,POL0002,POL - stratum 02 : 2 – Private Gymnasium
STRATUM,POL0003,POL - stratum 03 : 3 – Lycee
STRATUM,POL0004,POL - stratum 04 : 4 – Vocational”
STRATUM,PRI0072,PRI - stratum 72 : PUERTO RICO
STRATUM,PRT0001,PRT - stratum 01 : Alentejo - Alentejo Central
STRATUM,PRT0002,PRT - stratum 02 : Alentejo - Alentejo Litoral
STRATUM,PRT0003,PRT - stratum 03 : Alentejo - Alto Alentejo
STRATUM,PRT0004,PRT - stratum 04 : Alentejo - Baixo Alentejo
STRATUM,PRT0005,PRT - stratum 05 : Alentejo - Lezíria do Tejo
STRATUM,PRT0006,PRT - stratum 06 : Algarve - Algarve
STRATUM,PRT0007,PRT - stratum 07 : Centro - Baixo Mondego
STRATUM,PRT0008,PRT - stratum 08 : Centro - Baixo Vouga
STRATUM,PRT0009,PRT - stratum 09 : Centro - Beira Interior Norte
STRATUM,PRT0010,PRT - stratum 10 : Centro - Beira Interior Sul
STRATUM,PRT0011,PRT - stratum 11 : Centro - Cova da Beira
STRATUM,PRT0012,PRT - stratum 12 : Centro - Dão Lafões
STRATUM,PRT0013,PRT - stratum 13 : Centro - Médio Tejo
STRATUM,PRT0014,PRT - stratum 14 : Centro - Oeste
STRATUM,PRT0015,PRT - stratum 15 : Centro - Pinhal Interior Norte
STRATUM,PRT0016,PRT - stratum 16 : Centro - Pinhal Interior Sul
STRATUM,PRT0017,PRT - stratum 17 : Centro - Pinhal Litoral
STRATUM,PRT0018,PRT - stratum 18 : Centro - Serra da Estrela
STRATUM,PRT0019,PRT - stratum 19 : Lisboa - Grande Lisboa
STRATUM,PRT0020,PRT - stratum 20 : Lisboa - Península de Setúbal
STRATUM,PRT0021,PRT - stratum 21 : Norte - Alto Trás-os-Montes
STRATUM,PRT0022,PRT - stratum 22 : Norte - Ave
STRATUM,PRT0023,PRT - stratum 23 : Norte - Cávado
STRATUM,PRT0024,PRT - stratum 24 : Norte - Douro
STRATUM,PRT0025,PRT - stratum 25 : Norte - Entre Douro e Vouga
STRATUM,PRT0026,PRT - stratum 26 : Norte - Grande Porto
STRATUM,PRT0027,PRT - stratum 27 : Norte - Minho Lima
STRATUM,PRT0028,PRT - stratum 28 : Norte - Tâmega
STRATUM,PRT0029,PRT - stratum 29 : Região Autónoma da Madeira
STRATUM,PRT0030,PRT - stratum 30 : Região Autónoma dos Açores
STRATUM,QAT0001,QAT - stratum 01 : 1 – Independent
STRATUM,QAT0002,QAT - stratum 02 : 2 – Independent complex
STRATUM,QAT0003,QAT - stratum 03 : 3 – Community
STRATUM,QAT0004,QAT - stratum 04 : 4 – International
STRATUM,QAT0005,QAT - stratum 05 : 5 – Private
STRATUM,QAT0006,QAT - stratum 06 : 6 – Private complex
STRATUM,QCN0001,QCN - stratum 01 : ISCED2/General/no selectivity
STRATUM,QCN0002,QCN - stratum 02 : Mixed ISCED/General/no selectivity
STRATUM,QCN0003,QCN - stratum 03 : ISCED3/General/model
STRATUM,QCN0004,QCN - stratum 04 : ISCED3/General/ordinary
STRATUM,QCN0005,QCN - stratum 05 : Vocational/no selectivity
STRATUM,QRS0059,QRS - stratum 59 : Perm Territory
STRATUM,GBR2001,QSC - stratum 01 : Scotland 1-public/lowest band
STRATUM,GBR2002,QSC - stratum 02 : Scotland 2-public/second lowest band
STRATUM,GBR2003,QSC - stratum 03 : Scotland 3-public/middle band
STRATUM,GBR2004,QSC - stratum 04 : Scotland 4-public/second highest band
STRATUM,GBR2005,QSC - stratum 05 : Scotland 5-public/highest band
STRATUM,GBR2006,QSC - stratum 06 : Scotland 6-public/missing
STRATUM,GBR2007,QSC - stratum 07 : Scotland 7-independent/lowest band
STRATUM,GBR2008,QSC - stratum 08 : Scotland 8-independent/second lowest band
STRATUM,GBR2009,QSC - stratum 09 : Scotland 9-independent/middle band
STRATUM,GBR2010,QSC - stratum 10 : Scotland 10-independent/second highest band
STRATUM,GBR2011,QSC - stratum 11 : Scotland 11-independent/highest band
STRATUM,GBR2012,QSC - stratum 12 : Scotland 12-independent/missing
STRATUM,GBR1101,"QUK - stratum 01 : England, Maintained selective, North"
STRATUM,GBR1102,"QUK - stratum 02 : England, Maintained selective, Midlands"
STRATUM,GBR1103,"QUK - stratum 03 : England, Maintained selective, South"
STRATUM,GBR1104,"QUK - stratum 04 : England, Maintained selective, Greater London"
STRATUM,GBR1105,"QUK - stratum 05 : England, Maintained non-selective, North"
STRATUM,GBR1106,"QUK - stratum 06 : England, Maintained non-selective, Midlands"
STRATUM,GBR1107,"QUK - stratum 07 : England, Maintained non-selective, South"
STRATUM,GBR1108,"QUK - stratum 08 : England, Maintained non-selective, Greater London"
STRATUM,GBR1109,"QUK - stratum 09 : England, Independent, North"
STRATUM,GBR1110,"QUK - stratum 10 : England, Independent, Midlands"
STRATUM,GBR1111,"QUK - stratum 11 : England, Independent, South"
STRATUM,GBR1112,"QUK - stratum 12 : England, Independent, Greater London"
STRATUM,GBR1313,"QUK - stratum 13 : Wales, Maintained, North"
STRATUM,GBR1314,"QUK - stratum 14 : Wales, Maintained, Powys and South West"
STRATUM,GBR1315,"QUK - stratum 15 : Wales, Maintained, South East"
STRATUM,GBR1316,"QUK - stratum 16 : Wales, Independent, North"
STRATUM,GBR1317,"QUK - stratum 17 : Wales, Independent, Powys and South West"
STRATUM,GBR1318,"QUK - stratum 18 : Wales, Independent, South East"
STRATUM,GBR1219,"QUK - stratum 19 : Northern Ireland, Maintained selective, Belfast"
STRATUM,GBR1220,"QUK - stratum 20 : Northern Ireland, Maintained selective, Western"
STRATUM,GBR1221,"QUK - stratum 21 : Northern Ireland, Maintained selective, North Eastern"
STRATUM,GBR1222,"QUK - stratum 22 : Northern Ireland, Maintained selective, South Eastern"
STRATUM,GBR1223,"QUK - stratum 23 : Northern Ireland, Maintained selective, Southern"
STRATUM,GBR1224,"QUK - stratum 24 : Northern Ireland, Maintained non-selective, Belfast"
STRATUM,GBR1225,"QUK - stratum 25 : Northern Ireland, Maintained non-selective, Western"
STRATUM,GBR1226,"QUK - stratum 26 : Northern Ireland, Maintained non-selective, North Eastern"
STRATUM,GBR1227,"QUK - stratum 27 : Northern Ireland, Maintained non-selective, South Eastern"
STRATUM,GBR1228,"QUK - stratum 28 : Northern Ireland, Maintained non-selective, Southern"
STRATUM,GBR1229,"QUK - stratum 29 : Northern Ireland, Independent"
STRATUM,ROU0001,ROU - stratum 01 : (1) GIM
STRATUM,ROU0002,ROU - stratum 02 : (2) LIC
STRATUM,RUS0003,RUS - stratum 03 : Republic of Bashkortostan
STRATUM,RUS0004,RUS - stratum 04 : Republic of Buryatia
STRATUM,RUS0005,RUS - stratum 05 : Republic of Dagestan
STRATUM,RUS0007,RUS - stratum 07 : Kabardino-Balkarian Republic
STRATUM,RUS0009,RUS - stratum 09 : Karachaevo-Chercessian Republic
STRATUM,RUS0012,RUS - stratum 12 : Republic of Marij El
STRATUM,RUS0016,RUS - stratum 16 : Republic of Tatarstan
STRATUM,RUS0021,RUS - stratum 21 : Chuvashi Republic
STRATUM,RUS0022,RUS - stratum 22 : Altai territory
STRATUM,RUS0023,RUS - stratum 23 : Krasnodar territory
STRATUM,RUS0024,RUS - stratum 24 : Krasnoyarsk territory
STRATUM,RUS0025,RUS - stratum 25 : Primorsky territory
STRATUM,RUS0026,RUS - stratum 26 : Stavropol territory
STRATUM,RUS0027,RUS - stratum 27 : Khabarovsk territory
STRATUM,RUS0029,RUS - stratum 29 : Arkhangelsk region
STRATUM,RUS0032,RUS - stratum 32 : Bryansk region
STRATUM,RUS0034,RUS - stratum 34 : Volgograd region
STRATUM,RUS0036,RUS - stratum 36 : Voronezh region
STRATUM,RUS0038,RUS - stratum 38 : Irkutsk region
STRATUM,RUS0039,RUS - stratum 39 : Kaliningrad region
STRATUM,RUS0040,RUS - stratum 40 : Kaluga region
STRATUM,RUS0042,RUS - stratum 42 : Kemerovo region
STRATUM,RUS0043,RUS - stratum 43 : Kirov region
STRATUM,RUS0048,RUS - stratum 48 : Lipetzk region
STRATUM,RUS0050,RUS - stratum 50 : Moscow region
STRATUM,RUS0052,RUS - stratum 52 : Nizhni Novgorod region
STRATUM,RUS0053,RUS - stratum 53 : Novgorod region
STRATUM,RUS0054,RUS - stratum 54 : Novosibirsk region
STRATUM,RUS0055,RUS - stratum 55 : Omsk region
STRATUM,RUS0056,RUS - stratum 56 : Orenburg region
STRATUM,RUS0059,RUS - stratum 59 : Perm territory
STRATUM,RUS0061,RUS - stratum 61 : Rostov region
STRATUM,RUS0062,RUS - stratum 62 : Ryazan region
STRATUM,RUS0063,RUS - stratum 63 : Samara region
STRATUM,RUS0064,RUS - stratum 64 : Saratov region
STRATUM,RUS0066,RUS - stratum 66 : Sverdlovsk region
STRATUM,RUS0071,RUS - stratum 71 : Tula region
STRATUM,RUS0072,RUS - stratum 72 : Tyumen region
STRATUM,RUS0074,RUS - stratum 74 : Chelyabinsk region
STRATUM,RUS0077,RUS - stratum 77 : The City of Moscow
STRATUM,RUS0078,RUS - stratum 78 : The City of Sankt-Petersburg
STRATUM,RUS0079,RUS - stratum 79 : Jewish autonomous region
STRATUM,SGP0101,SGP - stratum 01 : Public Secondary
STRATUM,SGP0201,SGP - stratum 01 : Public Secondary
STRATUM,SGP0203,SGP - stratum 03 : Private Secondary
STRATUM,SRB0001,SRB - stratum 01 : Prim
STRATUM,SRB0002,SRB - stratum 02 : Voj Gym
STRATUM,SRB0003,SRB - stratum 03 : Voj Tech
STRATUM,SRB0004,SRB - stratum 04 : Voj Oth
STRATUM,SRB0005,SRB - stratum 05 : Bel Gym
STRATUM,SRB0006,SRB - stratum 06 : Bel Tech
STRATUM,SRB0007,SRB - stratum 07 : Bel Oth
STRATUM,SRB0008,SRB - stratum 08 : West Gym
STRATUM,SRB0009,SRB - stratum 09 : West Tech
STRATUM,SRB0010,SRB - stratum 10 : West Oth
STRATUM,SRB0011,SRB - stratum 11 : East Gym
STRATUM,SRB0012,SRB - stratum 12 : East Tech
STRATUM,SRB0013,SRB - stratum 13 : East Oth
STRATUM,SRB0014,SRB - stratum 14 : South Gym
STRATUM,SRB0015,SRB - stratum 15 : South Tech
STRATUM,SRB0016,SRB - stratum 16 : South Oth
STRATUM,SVK0001,SVK - stratum 01 : Region 1 / ZS
STRATUM,SVK0002,SVK - stratum 02 : Region 1 / GYM
STRATUM,SVK0003,SVK - stratum 03 : Region 1 / others
STRATUM,SVK0004,SVK - stratum 04 : Region 2 / ZS
STRATUM,SVK0005,SVK - stratum 05 : Region 2 / GYM
STRATUM,SVK0006,SVK - stratum 06 : Region 2 / others
STRATUM,SVK0007,SVK - stratum 07 : Region 3 / ZS
STRATUM,SVK0008,SVK - stratum 08 : Region 3 / GYM
STRATUM,SVK0009,SVK - stratum 09 : Region 3 / others
STRATUM,SVK0010,SVK - stratum 10 : Region 4 / ZS
STRATUM,SVK0011,SVK - stratum 11 : Region 4 / GYM
STRATUM,SVK0012,SVK - stratum 12 : Region 4 / others
STRATUM,SVK0013,SVK - stratum 13 : Region 5 / ZS
STRATUM,SVK0014,SVK - stratum 14 : Region 5 / GYM
STRATUM,SVK0015,SVK - stratum 15 : Region 5 / others
STRATUM,SVK0016,SVK - stratum 16 : Region 6 / ZS
STRATUM,SVK0017,SVK - stratum 17 : Region 6 / GYM
STRATUM,SVK0018,SVK - stratum 18 : Region 6 / others
STRATUM,SVK0019,SVK - stratum 19 : Region 7 / ZS
STRATUM,SVK0020,SVK - stratum 20 : Region 7 / GYM
STRATUM,SVK0021,SVK - stratum 21 : Region 7 / others
STRATUM,SVK0022,SVK - stratum 22 : Region 8 / ZS
STRATUM,SVK0023,SVK - stratum 23 : Region 8 / GYM
STRATUM,SVK0024,SVK - stratum 24 : Region 8 / others
STRATUM,SVN0006,SVN - stratum 00 : OS - elementary school
STRATUM,SVN0007,SVN - stratum 00 : IO-adult educational programme
STRATUM,SVN0101,SVN - stratum 01 : GIMg - gymnasia general
STRATUM,SVN0102,SVN - stratum 02 : GIMs - gymnasia specialist
STRATUM,SVN0103,SVN - stratum 03 : STSI - technical educational programmes
STRATUM,SVN0104,SVN - stratum 04 : SPI - vocational of medium duration
STRATUM,SVN0105,SVN - stratum 05 : NPI - vocational of short duration
STRATUM,SVN0201,SVN - stratum 01 : GIMg - gymnasia general
STRATUM,SVN0202,SVN - stratum 02 : GIMs - gymnasia specialist
STRATUM,SVN0203,SVN - stratum 03 : STSI - technical educational programmes
STRATUM,SVN0204,SVN - stratum 04 : SPI - vocational of medium duration
STRATUM,SVN0205,SVN - stratum 05 : NPI - vocational of short duration
STRATUM,SVN0301,SVN - stratum 01 : GIMg - gymnasia general
STRATUM,SVN0302,SVN - stratum 02 : GIMs - gymnasia specialist
STRATUM,SVN0303,SVN - stratum 03 : STSI - technical educational programmes
STRATUM,SVN0304,SVN - stratum 04 : SPI - vocational of medium duration
STRATUM,SVN0305,SVN - stratum 05 : NPI - vocational of short duration
STRATUM,SVN0401,SVN - stratum 01 : GIMg - gymnasia general
STRATUM,SVN0403,SVN - stratum 03 : STSI - technical educational programmes
STRATUM,SVN0404,SVN - stratum 04 : SPI - vocational of medium duration
STRATUM,SVN0405,SVN - stratum 05 : NPI - vocational of short duration
STRATUM,SVN0501,SVN - stratum 01 : GIMg - gymnasia general
STRATUM,SVN0503,SVN - stratum 03 : STSI - technical educational programmes
STRATUM,SVN0504,SVN - stratum 04 : SPI - vocational of medium duration
STRATUM,SVN0505,SVN - stratum 05 : NPI - vocational of short duration
STRATUM,SVN0601,SVN - stratum 01 : GIMg - gymnasia general
STRATUM,SVN0602,SVN - stratum 02 : GIMs - gymnasia specialist
STRATUM,SVN0603,SVN - stratum 03 : STSI - technical educational programmes
STRATUM,SVN0604,SVN - stratum 04 : SPI - vocational of medium duration
STRATUM,SVN0605,SVN - stratum 05 : NPI - vocational of short duration
STRATUM,SVN0701,SVN - stratum 01 : GIMg - gymnasia general
STRATUM,SVN0702,SVN - stratum 02 : GIMs - gymnasia specialist
STRATUM,SVN0703,SVN - stratum 03 : STSI - technical educational programmes
STRATUM,SVN0704,SVN - stratum 04 : SPI - vocational of medium duration
STRATUM,SVN0705,SVN - stratum 05 : NPI - vocational of short duration
STRATUM,SVN0801,SVN - stratum 01 : GIMg - gymnasia general
STRATUM,SVN0802,SVN - stratum 02 : GIMs - gymnasia specialist
STRATUM,SVN0803,SVN - stratum 03 : STSI - technical educational programmes
STRATUM,SVN0804,SVN - stratum 04 : SPI - vocational of medium duration
STRATUM,SVN0805,SVN - stratum 05 : NPI - vocational of short duration
STRATUM,SVN0901,SVN - stratum 01 : GIMg - gymnasia general
STRATUM,SVN0902,SVN - stratum 02 : GIMs - gymnasia specialist
STRATUM,SVN0903,SVN - stratum 03 : STSI - technical educational programmes
STRATUM,SVN0904,SVN - stratum 04 : SPI - vocational of medium duration
STRATUM,SVN0905,SVN - stratum 05 : NPI - vocational of short duration
STRATUM,SVN1001,SVN - stratum 01 : GIMg - gymnasia general
STRATUM,SVN1002,SVN - stratum 02 : GIMs - gymnasia specialist
STRATUM,SVN1003,SVN - stratum 03 : STSI - technical educational programmes
STRATUM,SVN1004,SVN - stratum 04 : SPI - vocational of medium duration
STRATUM,SVN1005,SVN - stratum 05 : NPI - vocational of short duration
STRATUM,SVN1101,SVN - stratum 01 : GIMg - gymnasia general
STRATUM,SVN1102,SVN - stratum 02 : GIMs - gymnasia specialist
STRATUM,SVN1103,SVN - stratum 03 : STSI - technical educational programmes
STRATUM,SVN1104,SVN - stratum 04 : SPI - vocational of medium duration
STRATUM,SVN1105,SVN - stratum 05 : NPI - vocational of short duration
STRATUM,SVN1201,SVN - stratum 01 : GIMg - gymnasia general
STRATUM,SVN1203,SVN - stratum 03 : STSI - technical educational programmes
STRATUM,SVN1204,SVN - stratum 04 : SPI - vocational of medium duration
STRATUM,SVN1205,SVN - stratum 05 : NPI - vocational of short duration
STRATUM,SWE0001,SWE - stratum 01 : PUB/ LOWER SEC/ METRO
STRATUM,SWE0002,SWE - stratum 02 : PUB/ LOWER SEC/ OTHER LARGE
STRATUM,SWE0003,SWE - stratum 03 : PUB/ LOWER SEC/ AT LEAST 12500
STRATUM,SWE0004,SWE - stratum 04 : PUB/ LOWER SEC/ MANUFACTURING
STRATUM,SWE0005,SWE - stratum 05 : PUB/ LOWER SEC/ SPARSE POP
STRATUM,SWE0006,SWE - stratum 06 : PUB/ UPPER SEC
STRATUM,SWE0007,SWE - stratum 07 : INDEP/ LOWER SEC/ METRO
STRATUM,SWE0008,SWE - stratum 08 : INDEP/ LOWER SEC/ OTHER LARGE
STRATUM,SWE0009,SWE - stratum 09 : INDEP/ LOWER SEC/ AT LEAST 12500
STRATUM,SWE0010,SWE - stratum 10 : INDEP/ LOWER SEC/ MANUFACTURING
STRATUM,SWE0011,SWE - stratum 11 : INDEP/ LOWER SEC/ SPARSE POP
STRATUM,SWE0012,SWE - stratum 12 : INDEP/ UPPER SEC
STRATUM,TAP0101,TAP - stratum 01 : Gen. Jr. HS. Pub. Rur.
STRATUM,TAP0102,TAP - stratum 02 : Gen. Jr. HS. Pub. Urb.
STRATUM,TAP0103,TAP - stratum 03 : Gen. Jr. HS. Prv. Rur.
STRATUM,TAP0104,TAP - stratum 04 : Gen. Jr. HS. Prv. Urb.
STRATUM,TAP0105,TAP - stratum 05 : Gen. Sr. HS. Pub. Rur.
STRATUM,TAP0106,TAP - stratum 06 : Gen. Sr. HS. Pub. Urb.
STRATUM,TAP0107,TAP - stratum 07 : Gen. Sr. HS. Prv. Rur.
STRATUM,TAP0108,TAP - stratum 08 : Gen. Sr. HS. Prv. Urb.
STRATUM,TAP0109,TAP - stratum 09 : Voc. Sr. HS. Pub. Rur.
STRATUM,TAP0110,TAP - stratum 10 : Voc. Sr. HS. Pub. Urb.
STRATUM,TAP0111,TAP - stratum 11 : Voc. Sr. HS. Prv. Rur.
STRATUM,TAP0112,TAP - stratum 12 : Voc. Sr. HS. Prv. Urb.
STRATUM,TAP0213,TAP - stratum 13 : Mix. Sr. HS. Pub. Rur.
STRATUM,TAP0214,TAP - stratum 14 : Mix. Sr. HS. Pub. Urb.
STRATUM,TAP0215,TAP - stratum 15 : Mix. Sr. HS. Prv. Rur.
STRATUM,TAP0216,TAP - stratum 16 : Mix. Sr. HS. Prv. Urb.
STRATUM,TAP0317,TAP - stratum 17 : Comh. HS. Pub. Rur.
STRATUM,TAP0318,TAP - stratum 18 : Comh. HS. Pub. Urb.
STRATUM,TAP0319,TAP - stratum 19 : Comh. HS. Prv. Rur.
STRATUM,TAP0320,TAP - stratum 20 : Comh. HS. Prv. Urb.
STRATUM,TAP0321,TAP - stratum 21 : Cmpx. HS. Pub. Rur.
STRATUM,TAP0322,TAP - stratum 22 : Cmpx. HS. Pub. Urb.
STRATUM,TAP0323,TAP - stratum 23 : Cmpx. HS. Prv. Rur.
STRATUM,TAP0324,TAP - stratum 24 : Cmpx. HS. Prv. Urb.
STRATUM,TAP0325,TAP - stratum 25 : FY Coll. Pub. Rur.
STRATUM,TAP0326,TAP - stratum 26 : FY Coll. Pub. Urb.
STRATUM,TAP0327,TAP - stratum 27 : FY Coll. Prv. Rur.
STRATUM,TAP0328,TAP - stratum 28 : FY Coll. Prv. Urb.
STRATUM,THA0101,THA - stratum 01 : Office of the Basic Education Commission/Lower secondary
STRATUM,THA0102,THA - stratum 02 : Office of the Basic Education Commission/Mixed
STRATUM,THA0103,THA - stratum 03 : Office of the Basic Education Commission/Upper secondary
STRATUM,THA0204,THA - stratum 04 : Office of the Private Education Commission/Lower Secondary
STRATUM,THA0205,THA - stratum 05 : Office of the Private Education Commission/Mixed
STRATUM,THA0206,THA - stratum 06 : Office of the Private Education Commission/Upper Secondary
STRATUM,THA0207,THA - stratum 07 : Department of Education of Bangkok Metropolitan Administration/Lower secondary
STRATUM,THA0208,THA - stratum 08 : Department of Education of Bangkok Metropolitan Administration/Mixed
STRATUM,THA0209,THA - stratum 09 : Bureau of Local Educational Development and Co-ordination/ Lower Secondary
