column,key,value
STRATUM,05615,BEL: French com/Spec Ed/private sectarian
STRATUM,05616,BEL: French com/Spec Ed/public at state/community level
STRATUM,05617,BEL: French com/Spec Ed/public at local level
STRATUM,05618,BEL: French com/Spec Ed/private non-sectarian
STRATUM,05619,BEL: French com/Part-time Voc/private sectarian
STRATUM,05620,BEL: French com/Part-time Voc/public at state/community level
STRATUM,05621,BEL: French com/Part-time Voc /public at local level
STRATUM,05622,BEL: German com/Regular
STRATUM,05623,BEL: German com/Special Ed
STRATUM,10001,"BGR: 1. General profiled ISCED3,1"
STRATUM,10002,"BGR: 1. General profiled ISCED3,2"
STRATUM,10003,"BGR: 1. General profiled ISCED3,3"
STRATUM,10004,"BGR: 1. General profiled ISCED3,4"
STRATUM,10005,"BGR: 1. General profiled ISCED3,5"
STRATUM,10006,"BGR: 1. General profiled ISCED3,6"
STRATUM,10007,"BGR: 1. General profiled ISCED3,7"
STRATUM,10008,"BGR: 1. General profiled ISCED3,8"
STRATUM,10009,"BGR: 1. General profiled ISCED3,9"
STRATUM,10010,"BGR: 1. General profiled ISCED3,10"
STRATUM,10011,"BGR: 1. General profiled ISCED3,11"
STRATUM,10012,"BGR: 2. General non-profiled ISCED3,1"
STRATUM,10014,"BGR: 2. General non-profiled ISCED3,3"
STRATUM,10015,"BGR: 2. General non-profiled ISCED3,4"
STRATUM,10016,"BGR: 2. General non-profiled ISCED3,5"
STRATUM,10017,"BGR: 2. General non-profiled ISCED3,6"
STRATUM,10018,"BGR: 2. General non-profiled ISCED3,7"
STRATUM,10019,"BGR: 2. General non-profiled ISCED3,8"
STRATUM,10020,"BGR: 2. General non-profiled ISCED3,9"
STRATUM,10021,"BGR: 2. General non-profiled ISCED3,10"
STRATUM,10022,"BGR: 2. General non-profiled ISCED3,11"
STRATUM,10023,"BGR: 3. Other,1"
STRATUM,10024,"BGR: 3. Other,2"
STRATUM,10025,"BGR: 3. Other,3"
STRATUM,10026,"BGR: 3. Other,4"
STRATUM,10027,"BGR: 3. Other,5"
STRATUM,10028,"BGR: 3. Other,6"
STRATUM,10029,"BGR: 3. Other,7"
STRATUM,10030,"BGR: 3. Other,8"
STRATUM,10031,"BGR: 3. Other,9"
STRATUM,10032,"BGR: 3. Other,10"
STRATUM,10033,"BGR: 3. Other,11"
STRATUM,07601,BRA: ACRE - no grade 9
STRATUM,07602,"BRA: ACRE - grade 9, SMOP,1"
STRATUM,07603,"BRA: ACRE - grade 9, SMOP,53"
STRATUM,07604,BRA: ALAGOAS - no grade 9
STRATUM,07605,"BRA: ALAGOAS - grade 9, SMOP,1"
STRATUM,07606,"BRA: ALAGOAS - grade 9, SMOP,53"
STRATUM,07607,BRA: AMAPÁ - no grade 9
STRATUM,07608,"BRA: AMAPÁ - grade 9, SMOP,1"
STRATUM,07609,"BRA: AMAPÁ - grade 9, SMOP,53"
STRATUM,07610,BRA: AMAZONAS - no grade 9
STRATUM,07611,"BRA: AMAZONAS - grade 9, SMOP,1"
STRATUM,07612,"BRA: AMAZONAS - grade 9, SMOP,53"
STRATUM,07613,BRA: BAHIA - no grade 9
STRATUM,07614,"BRA: BAHIA - grade 9, SMOP,1"
STRATUM,07615,"BRA: BAHIA - grade 9, SMOP,53"
STRATUM,07616,BRA: CEARÁ - no grade 9
STRATUM,07617,"BRA: CEARÁ - grade 9, SMOP,1"
STRATUM,07618,"BRA: CEARÁ - grade 9, SMOP,53"
STRATUM,07619,BRA: DISTRITO FEDERAL - no grade 9
STRATUM,07620,"BRA: DISTRITO FEDERAL - grade 9, SMOP,1"
STRATUM,07621,"BRA: DISTRITO FEDERAL - grade 9, SMOP,53"
STRATUM,07622,BRA: ESPÍRITO SANTO - no grade 9
STRATUM,07623,"BRA: ESPÍRITO SANTO - grade 9, SMOP,1"
STRATUM,07624,"BRA: ESPÍRITO SANTO - grade 9, SMOP,53"
STRATUM,07625,BRA: GOIÁS - no grade 9
STRATUM,07626,"BRA: GOIÁS - grade 9, SMOP,1"
STRATUM,07627,"BRA: GOIÁS - grade 9, SMOP,53"
STRATUM,07628,BRA: MARANHÃO - no grade 9
STRATUM,07629,"BRA: MARANHÃO - grade 9, SMOP,1"
STRATUM,07630,"BRA: MARANHÃO - grade 9, SMOP,53"
STRATUM,07631,BRA: MATO GROSSO - no grade 9
STRATUM,07632,"BRA: MATO GROSSO - grade 9, SMOP,1"
STRATUM,07633,"BRA: MATO GROSSO - grade 9, SMOP,53"
STRATUM,07634,BRA: MATO GROSSO DO SUL - no grade 9
STRATUM,07635,"BRA: MATO GROSSO DO SUL - grade 9, SMOP,1"
STRATUM,07636,"BRA: MATO GROSSO DO SUL - grade 9, SMOP,53"
STRATUM,07637,BRA: MINAS GERAIS - no grade 9
STRATUM,07638,"BRA: MINAS GERAIS - grade 9, SMOP,1"
STRATUM,07639,"BRA: MINAS GERAIS - grade 9, SMOP,53"
STRATUM,07640,BRA: PARÁ - no grade 9
STRATUM,07641,"BRA: PARÁ - grade 9, SMOP,1"
STRATUM,07642,"BRA: PARÁ - grade 9, SMOP,53"
STRATUM,07643,BRA: PARAÍBA - no grade 9
STRATUM,07644,"BRA: PARAÍBA - grade 9, SMOP,1"
STRATUM,07645,"BRA: PARAÍBA - grade 9, SMOP,53"
STRATUM,07646,BRA: PARANÁ - no grade 9
STRATUM,07647,"BRA: PARANÁ - grade 9, SMOP,1"
STRATUM,07648,"BRA: PARANÁ - grade 9, SMOP,53"
STRATUM,07649,BRA: PERNAMBUCO - no grade 9
STRATUM,07650,"BRA: PERNAMBUCO - grade 9, SMOP,1"
STRATUM,07651,"BRA: PERNAMBUCO - grade 9, SMOP,53"
STRATUM,07652,BRA: PIAUÍ - no grade 9
STRATUM,07653,"BRA: PIAUÍ - grade 9, SMOP,1"
STRATUM,07654,"BRA: PIAUÍ - grade 9, SMOP,53"
STRATUM,07655,BRA: RIO DE JANEIRO - no grade 9
STRATUM,07656,"BRA: RIO DE JANEIRO - grade 9, SMOP,1"
STRATUM,07657,"BRA: RIO DE JANEIRO - grade 9, SMOP,53"
STRATUM,07658,BRA: RIO GRANDE DO NORTE - no grade 9
STRATUM,07659,"BRA: RIO GRANDE DO NORTE - grade 9, SMOP,1"
STRATUM,07660,"BRA: RIO GRANDE DO NORTE - grade 9, SMOP,53"
STRATUM,07661,BRA: RIO GRANDE DO SUL - no grade 9
STRATUM,07662,"BRA: RIO GRANDE DO SUL - grade 9, SMOP,1"
STRATUM,07663,"BRA: RIO GRANDE DO SUL - grade 9, SMOP,53"
STRATUM,07664,BRA: RONDÔNIA - no grade 9
STRATUM,07665,"BRA: RONDÔNIA - grade 9, SMOP,1"
STRATUM,07666,"BRA: RONDÔNIA - grade 9, SMOP,53"
STRATUM,07667,BRA: RORAIMA - no grade 9
STRATUM,07668,"BRA: RORAIMA - grade 9, SMOP,1"
STRATUM,07669,"BRA: RORAIMA - grade 9, SMOP,53"
STRATUM,07670,BRA: SANTA CATARINA - no grade 9
STRATUM,07671,"BRA: SANTA CATARINA - grade 9, SMOP,1"
STRATUM,07672,"BRA: SANTA CATARINA - grade 9, SMOP,53"
STRATUM,07673,BRA: SÃO PAULO - no grade 9
STRATUM,07674,"BRA: SÃO PAULO - grade 9, SMOP,1"
STRATUM,07675,"BRA: SÃO PAULO - grade 9, SMOP,53"
STRATUM,07676,BRA: SERGIPE - no grade 9
STRATUM,07677,"BRA: SERGIPE - grade 9, SMOP,1"
STRATUM,07678,"BRA: SERGIPE - grade 9, SMOP,53"
STRATUM,07679,BRA: TOCANTINS - no grade 9
STRATUM,07680,"BRA: TOCANTINS - grade 9, SMOP,1"
STRATUM,07681,"BRA: TOCANTINS - grade 9, SMOP,53"
STRATUM,07682,BRA: Stratum 82
STRATUM,12401,CAN: 00 - prov 10 Fr.& Eng. 1 to 17
STRATUM,12402,CAN: 01 - prov 10 Fr.& Eng. 18 to 34
STRATUM,12403,CAN: 02 - prov 10 Fr.& Eng. 35 to ...
STRATUM,12404,CAN: 10 - prov 11 Fr.& Eng. 1 to ...
STRATUM,12405,CAN: 20 - prov 12 Eng. 1 to 17
STRATUM,12406,CAN: 21 - prov 12 Eng. 18 to 34
STRATUM,12407,CAN: 22 - prov 12 Eng. 35 to ...
STRATUM,12408,CAN: 25 - prov 12 Fr. 1 to 17
STRATUM,12409,CAN: 26 - prov 12 Fr. 18 to ...
STRATUM,12410,CAN: 30 - prov 13 Eng. 1 to 34
STRATUM,12411,CAN: 31 - prov 13 Eng. 35 to ...
STRATUM,12412,CAN: 35 - prov 13 Fr. 1 to 34
STRATUM,12413,CAN: 36 - prov 13 Fr. 35 to 139
STRATUM,12414,CAN: 37 - prov 13 Fr. 140 to ...
STRATUM,12415,CAN: 40 - prov 24 Eng. 1 to 17
STRATUM,12416,CAN: 41 - prov 24 Eng. 18 to 34
STRATUM,12417,CAN: 42 - prov 24 Eng. 35 to ...
STRATUM,12418,CAN: 45 - prov 24 Fr.  1 to 34
STRATUM,12419,CAN: 46 - prov 24 Fr.  35 to ...
STRATUM,12420,CAN: 50 - prov 35 Eng.  1 to 34
STRATUM,12421,CAN: 51 - prov 35 Eng.  35 to ...
STRATUM,12422,CAN: 55 - prov 35 Fr.  1 to 17
STRATUM,12423,CAN: 56 - prov 35 Fr.  18 to 34
STRATUM,12424,CAN: 57 - prov 35 Fr.  35 to ...
STRATUM,12425,CAN: 60 - prov 46 Eng.  1 to 17
STRATUM,12426,CAN: 61 - prov 46 Eng.  18 to 34
STRATUM,12427,CAN: 62 - prov 46 Eng.  35 to ...
STRATUM,12428,CAN: 65 - prov 46 Fr.  1 to 17
STRATUM,12429,CAN: 66 - prov 46 Fr.  18 to ...
STRATUM,12430,CAN: 70 - prov 47 Eng.  1 to 17
STRATUM,12431,CAN: 71 - prov 47 Eng. 18 to 34
STRATUM,12432,CAN: 72 - prov 47 Eng. 35 to ...
STRATUM,12433,CAN: 75 - prov 47 Fr.  1 to 8
STRATUM,12434,CAN: 76 - prov 47 Fr.  9 to ...
STRATUM,12435,CAN: 80 - prov 48 Eng.  1 to 17
STRATUM,12436,CAN: 81 - prov 48 Eng.  18 to 34
STRATUM,12437,CAN: 82 - prov 48 Eng.  35 to ...
STRATUM,12438,CAN: 85 - prov 48 Fr.  1 to 8
STRATUM,12439,CAN: 86 - prov 48 Fr.  9 to ...
STRATUM,12440,CAN: 90 - prov 59 Eng.  1 to 17
STRATUM,12441,CAN: 91 - prov 59 Eng.  18 to 34
STRATUM,12442,CAN: 92 - prov 59 Eng.  35 to ...
STRATUM,12443,CAN: 95 - prov 59 Fr.  1 to 8
STRATUM,12444,CAN: 96 - prov 59 Fr.  9 to ...
STRATUM,12445,CAN: Stratum 45
STRATUM,75601,CHE: AG.gr9.pub.
STRATUM,75602,CHE: AR.gr9.pub.
STRATUM,75603,CHE: BE(d).gr9.pub.
STRATUM,75604,CHE: SG.gr9.pub.
STRATUM,75605,CHE: SH.gr9.pub.
STRATUM,75607,CHE: VS(d).gr9.pub.
STRATUM,75608,CHE: D-Rest.gr9.pub.
STRATUM,75609,CHE: D-CH.other.v1.
STRATUM,75610,CHE: D-CH.other.v2.
STRATUM,75611,CHE: D-CH.other.v3.
STRATUM,75612,CHE: D-CH.other.b.
STRATUM,75613,CHE: D-CH.gr9.priv.
STRATUM,75614,CHE: BE(f).gr9.pub.
STRATUM,75615,CHE: FR(f).gr9.pub.
STRATUM,75616,CHE: GE.gr9.pub.
STRATUM,75617,CHE: JU.gr9.pub.
STRATUM,75618,CHE: NE.gr9.pub.
STRATUM,75619,CHE: VD.gr9.pub.
STRATUM,75620,CHE: VS(f).gr9.pub.
STRATUM,75621,CHE: F-CH.other.v1.
STRATUM,75622,CHE: F-CH.other.v2.
STRATUM,75623,CHE: F-CH.other.v3.
STRATUM,75624,CHE: F-CH.other.b.
STRATUM,75625,CHE: F-CH.gr9.priv.
STRATUM,75626,CHE: I-CH.gr9.pub.
STRATUM,75627,CHE: I-CH.other.v.
STRATUM,75628,CHE: I-CH.other.b.
STRATUM,75629,CHE: I-CH.gr9.priv.
STRATUM,75661,"CHE: ZH.gr9.pub.(30.1,30.15,31)"
STRATUM,75662,"CHE: ZH.gr9.pub.(12,12.1)"
STRATUM,75663,"CHE: ZH.gr9.pub.(13,13.2,14,14.1,16)"
STRATUM,75664,CHE: Stratum 64
STRATUM,15297,CHL: Stratum 97
STRATUM,17001,COL: 01: BARRANQUILLA
STRATUM,17002,COL: 02: BOGOTÁ
STRATUM,17003,COL: 03: CÚCUTA
STRATUM,17004,COL: 04: rest of MANIZALES
STRATUM,17005,COL: 05: Manizales-Escuela Activa
STRATUM,17006,COL: 06: MEDELLÍN
STRATUM,17007,COL: 07: PASTO
STRATUM,17008,COL: 08: PEREIRA
STRATUM,17009,COL: 09: REST OF THE COUNTRY
STRATUM,17011,COL: 11: VILLAVICENCIO
STRATUM,17012,COL: 12: Stratum 12
STRATUM,20301,CZE: Basic/Region1/L
STRATUM,20302,CZE: Basic/Region1/M
STRATUM,20303,CZE: Basic/Region1/V
STRATUM,20304,CZE: Basic/Region2/L
STRATUM,20305,CZE: Basic/Region2/M
STRATUM,20306,CZE: Basic/Region2/V
STRATUM,20307,CZE: Basic/Region3/L
STRATUM,20308,CZE: Basic/Region3/M
STRATUM,20309,CZE: Basic/Region3/V
STRATUM,20310,CZE: Basic/Region4/L
STRATUM,20311,CZE: Basic/Region4/M
STRATUM,20312,CZE: Basic/Region4/V
STRATUM,20313,CZE: Basic/Region5/L
STRATUM,20314,CZE: Basic/Region5/M
STRATUM,20315,CZE: Basic/Region5/V
STRATUM,20316,CZE: Basic/Region6/L
STRATUM,20317,CZE: Basic/Region6/M
STRATUM,20318,CZE: Basic/Region6/V
STRATUM,20319,CZE: Basic/Region7/L
STRATUM,20320,CZE: Basic/Region7/M
STRATUM,20321,CZE: Basic/Region7/V
STRATUM,20322,CZE: Basic/Region8/L
STRATUM,20323,CZE: Basic/Region8/M
STRATUM,20324,CZE: Basic/Region8/V
STRATUM,20325,CZE: Basic/Region9/L
STRATUM,20326,CZE: Basic/Region9/M
STRATUM,20327,CZE: Basic/Region9/V
STRATUM,20328,CZE: Basic/Region10/L
STRATUM,20329,CZE: Basic/Region10/M
STRATUM,20330,CZE: Basic/Region10/V
STRATUM,20331,CZE: Basic/Region11/L
STRATUM,20332,CZE: Basic/Region11/M
STRATUM,20333,CZE: Basic/Region11/V
STRATUM,20334,CZE: Basic/Region12/L
STRATUM,20335,CZE: Basic/Region12/M
STRATUM,20336,CZE: Basic/Region12/V
STRATUM,20337,CZE: Basic/Region13/L
STRATUM,20338,CZE: Basic/Region13/M
STRATUM,20339,CZE: Basic/Region13/V
STRATUM,20340,CZE: Basic/Region14/L
STRATUM,20341,CZE: Basic/Region14/M
STRATUM,20342,CZE: Basic/Region14/V
STRATUM,20343,CZE: 6-8yrGym/Region1/L
STRATUM,20344,CZE: 6-8yrGym/Region1/M&V
STRATUM,20345,CZE: 6-8yrGym/Region2/L
STRATUM,20346,CZE: 6-8yrGym/Region2/M&V
STRATUM,20347,CZE: 6-8yrGym/Region3/L
STRATUM,20348,CZE: 6-8yrGym/Region3/M&V
STRATUM,20349,CZE: 6-8yrGym/Region4/L
STRATUM,20350,CZE: 6-8yrGym/Region4/M&V
STRATUM,20351,CZE: 6-8yrGym/Region5/L
STRATUM,20352,CZE: 6-8yrGym/Region5/M&V
STRATUM,20353,CZE: 6-8yrGym/Region6/L
STRATUM,20354,CZE: 6-8yrGym/Region6/M&V
STRATUM,20355,CZE: 6-8yrGym/Region7/L
STRATUM,20356,CZE: 6-8yrGym/Region7/M&V
STRATUM,20357,CZE: 6-8yrGym/Region8/L
STRATUM,20358,CZE: 6-8yrGym/Region8/M&V
STRATUM,20359,CZE: 6-8yrGym/Region9/L
STRATUM,20360,CZE: 6-8yrGym/Region9/M&V
STRATUM,20361,CZE: 6-8yrGym/Region10/L
STRATUM,20362,CZE: 6-8yrGym/Region10/M&V
STRATUM,20363,CZE: 6-8yrGym/Region11/L
STRATUM,20364,CZE: 6-8yrGym/Region11/M&V
STRATUM,20365,CZE: 6-8yrGym/Region12/L
STRATUM,20366,CZE: 6-8yrGym/Region12/M&V
STRATUM,20367,CZE: 6-8yrGym/Region13/L
STRATUM,20368,CZE: 6-8yrGym/Region13/M&V
STRATUM,20369,CZE: 6-8yrGym/Region14/L
STRATUM,20370,CZE: 6-8yrGym/Region14/M&V
STRATUM,20371,CZE: 4yr Gym/Large
STRATUM,20372,CZE: Voc-conservatory/Large
STRATUM,20373,CZE: Voc-without maturate/Large
STRATUM,20374,CZE: Special/practical/Large
STRATUM,20375,CZE: 4yrGym/Voc-C/Voc-other/MSS
STRATUM,20376,CZE: 4yrGym/Voc-C/Voc-other/VSS
STRATUM,20377,CZE: Special/practical/MSS
STRATUM,20378,CZE: Special/practical/VSS
STRATUM,27697,DEU: stratum 97
STRATUM,20801,"DNK: 1,high minority"
STRATUM,20802,"DNK: 2,mid minority"
STRATUM,20803,"DNK: 3,low minority"
STRATUM,20804,"DNK: 4,all other"
STRATUM,20872,DNK: Stratum 72
STRATUM,72401,"ESP: Andalusia, public, E"
STRATUM,72402,"ESP: Andalusia, private, E"
STRATUM,72403,"ESP: Aragon, public, E"
STRATUM,72404,"ESP: Aragon, private, E"
STRATUM,72405,"ESP: Asturias, public, E"
STRATUM,72406,"ESP: Asturias, private, E"
STRATUM,72407,"ESP: BalearicIslands, public, E"
STRATUM,72408,"ESP: BalearicIslands, private, E"
STRATUM,72409,"ESP: CanaryIslands, public, E"
STRATUM,72410,"ESP: CanaryIslands, private, E"
STRATUM,72411,"ESP: Cantabria, public, E"
STRATUM,72412,"ESP: Cantabria, private, E"
STRATUM,72413,"ESP: CastileandLeon, public, E"
STRATUM,72414,"ESP: CastileandLeon, private, E"
STRATUM,72415,"ESP: Castile-LaMancha, public, E"
STRATUM,72416,"ESP: Castile-LaMancha, private, E"
STRATUM,72417,"ESP: Catalonia, public, E"
STRATUM,72418,"ESP: Catalonia, private, E"
STRATUM,72419,"ESP: Extremadura, public, E"
STRATUM,72420,"ESP: Extremadura, private, E"
STRATUM,72421,"ESP: Galicia, public, E"
STRATUM,72422,"ESP: Galicia, private, E"
STRATUM,72423,"ESP: LaRioja, public, E"
STRATUM,72424,"ESP: LaRioja, private, E"
STRATUM,72425,"ESP: Madrid, public, E"
STRATUM,72426,"ESP: Madrid, private, E"
STRATUM,72427,"ESP: Murcia, public, E"
STRATUM,72428,"ESP: Murcia, private, E"
STRATUM,72429,"ESP: Navarra, public, E"
STRATUM,72430,"ESP: Navarra, private, E"
STRATUM,72431,"ESP: BasqueCountry, public, A"
STRATUM,72432,"ESP: BasqueCountry, public, B"
STRATUM,72433,"ESP: BasqueCountry, public, C"
STRATUM,72434,"ESP: BasqueCountry, private, A"
STRATUM,72435,"ESP: BasqueCountry, private, B"
STRATUM,72436,"ESP: BasqueCountry, private, C"
STRATUM,72437,"ESP: Valencia, public, E"
STRATUM,72438,"ESP: Valencia, private, E"
STRATUM,72439,"ESP: CeutaandMelilla, public, E"
STRATUM,72440,"ESP: CeutaandMelilla, private, E"
STRATUM,72441,ESP: Stratum 41
STRATUM,23301,EST: Estonian
STRATUM,23302,EST: Mix
STRATUM,23303,EST: Russian
STRATUM,23304,EST: Stratum 4
STRATUM,24601,"FIN: Southern Finland, urban, MR_ST,1"
STRATUM,24602,"FIN: Southern Finland, rural, MR_ST,1"
STRATUM,24603,"FIN: Western Finland, urban, MR_ST,1"
STRATUM,24604,"FIN: Western Finland, rural, MR_ST,1"
STRATUM,24605,"FIN: Eastern Finland, urban, MR_ST,1"
STRATUM,24606,"FIN: Eastern Finland, rural, MR_ST,1"
STRATUM,24607,"FIN: Northern Finland, urban, MR_ST,1"
STRATUM,24608,"FIN: Northern Finland, rural, MR_ST,1"
STRATUM,24609,"FIN: Swedish speaking, urban, school types 1 and 2, MR_ST,2"
STRATUM,24610,"FIN: Swedish speaking, urban, school types 3, 4, and 5, MR_ST,3"
STRATUM,24611,"FIN: Swedish speaking, rural, school types 1 and 2, MR_ST,2"
STRATUM,24612,"FIN: Swedish speaking, rural, school types 3, 4, and 5, MR_ST,3"
STRATUM,25001,"FRA: lycée général et technologique, ENR>,32"
STRATUM,25002,"FRA: collège, ENR>,32"
STRATUM,25003,"FRA: lycée professionnel, ENR>,32"
STRATUM,25004,"FRA: lycée agricole, ENR>,32"
STRATUM,25005,"FRA: moderately small school, 16<,ENR<32"
STRATUM,25006,"FRA: very small school, ENR<16"
STRATUM,82681,GBR: Scotland/Sch. Attain. Lev. 1
STRATUM,82682,GBR: Scotland/Sch. Attain. Lev. 2
STRATUM,82683,GBR: Scotland/Sch. Attain. Lev. 3
STRATUM,82684,GBR: Scotland/Sch. Attain. Lev. 4
STRATUM,82685,GBR: Scotland/Sch. Attain. Lev. 5
STRATUM,82686,GBR: Scotland/Sch. Attain. Lev. 6
STRATUM,82601,GBR: England/Maintained selective/ North
STRATUM,82602,GBR: England/Maintained selective/ Midlands
STRATUM,82603,GBR: England/Maintained selective/ South
STRATUM,82604,GBR: England/Maintained selective/ London
STRATUM,82605,GBR: England/Maintained non-selective/ North
STRATUM,82606,GBR: England/Maintained non-selective/ Midlands
STRATUM,82607,GBR: England/Maintained non-selective/ South
STRATUM,82608,GBR: England/Maintained non-selective/ London
STRATUM,82609,GBR: England/Independent/ North
STRATUM,82610,GBR: England/Independent/ Midlands
STRATUM,82611,GBR: England/Independent/ South
STRATUM,82612,GBR: England/Independent/ London
STRATUM,82613,GBR: NI/ Maintained selective/Belfast
STRATUM,82614,GBR: NI/ Maintained selective/Western
STRATUM,82615,GBR: NI/ Maintained selective/North Eastern
STRATUM,82616,GBR: NI/ Maintained selective/South Eastern
STRATUM,82617,GBR: NI/ Maintained selective/Southern
STRATUM,82618,GBR: NI/ Maintained non-selective/Belfast
STRATUM,82619,GBR: NI/ Maintained non-selective/Western
STRATUM,82620,GBR: NI/ Maintained non-selective/North Eastern
STRATUM,82621,GBR: NI/ Maintained non-selective/South Eastern
STRATUM,82622,GBR: NI/ Maintained non-selective/Southern
STRATUM,82623,GBR: NI/ Independent
STRATUM,82624,GBR: Wales/Maintained/North
STRATUM,82625,GBR: Wales/Maintained/ Powys and South West
STRATUM,82626,GBR: Wales/Maintained/South East
STRATUM,82627,GBR: Wales/Independent/North
STRATUM,82628,GBR: Wales/Independent/ Powys and South West
STRATUM,82629,GBR: Wales/Independent/South East
STRATUM,82630,GBR: Stratum 30
STRATUM,30001,GRC: ORIGSTRT 01:  11 - Attica Public
STRATUM,30002,GRC: ORIGSTRT 02:  12 - Central Greece public
STRATUM,30003,GRC: ORIGSTRT 03:  13 - Central Macedonia public
STRATUM,30004,GRC: ORIGSTRT 04:  14 - Crete public
STRATUM,30005,GRC: ORIGSTRT 05:  15 - East Macedonia public
STRATUM,30006,GRC: ORIGSTRT 06:  16 - Thrace public
STRATUM,30007,GRC: ORIGSTRT 07:  17 - Epirus public
STRATUM,30008,GRC: ORIGSTRT 08:  18 - Ionian Islands public
STRATUM,30009,GRC: ORIGSTRT 09:  19 - North Aegean public
STRATUM,30010,GRC: ORIGSTRT 10:  20 - Peloponnese public
STRATUM,30011,GRC: ORIGSTRT 11:  21 - South Aegean public
STRATUM,30012,GRC: ORIGSTRT 12:  22 - Thessaly public
STRATUM,30013,GRC: ORIGSTRT 13:  23 - West Greece public
STRATUM,30014,GRC: ORIGSTRT 14:  24 - West Macedonia public
STRATUM,30015,GRC: ORIGSTRT 15:  25 - Attica private
STRATUM,30016,GRC: ORIGSTRT 16:  26 - Rest of Greece private
STRATUM,30017,GRC: ORIGSTRT 17:  27 - All of Greece evening schools
STRATUM,34401,HKG: Government
STRATUM,34402,HKG: Aided or Caput
STRATUM,34403,HKG: Private
STRATUM,34404,HKG: Direct Subsidy Scheme
STRATUM,19101,HRV: 1 - Four year vocational prog.
STRATUM,19102,HRV: 2 - Vocational - industrial - crafts prog.
STRATUM,19103,HRV: 3 - Mixed type
STRATUM,19104,HRV: 4 - Art - vocational prog.
STRATUM,19105,HRV: 5 - Gymnasium
STRATUM,19106,HRV: 6 - Primary schools (lower secondary education)
STRATUM,19107,HRV: Stratum 7
STRATUM,34801,HUN: primary school
STRATUM,34802,HUN: grammar school
STRATUM,34803,HUN: vocational secondary school
STRATUM,34804,HUN: vocational school
STRATUM,36001,IDN: Indonesia
STRATUM,37201,"IRL: Size <,40 / comm../comprehen."
STRATUM,37202,IRL: Size 41-80 / comm../comprehen.
STRATUM,37203,IRL: Size > 80 / comm../comprehen.
STRATUM,37204,"IRL: Size <,40 / secondary"
STRATUM,37205,IRL: Size 41-80 / secondary
STRATUM,37206,IRL: Size > 80 / secondary
STRATUM,37207,"IRL: Size <,40 / vocational"
STRATUM,37208,IRL: Size 41-80 / vocational
STRATUM,37209,IRL: Size > 80 / vocational
STRATUM,35201,ISL: 01: Reykjavik
STRATUM,35202,ISL: 02: Nágrenni Reykjavíkur
STRATUM,35203,ISL: 03: Suðurnes
STRATUM,35204,"ISL: 04: Vesturland,"
STRATUM,35205,"ISL: 05: Vestfirðir,"
STRATUM,35206,ISL: 06: Norðurland-vestra
STRATUM,35207,ISL: 07: Norðurland-eystra
STRATUM,35208,ISL: 08: Austurland
STRATUM,35209,ISL: 09: Suðurland
STRATUM,37601,ISR: Stratum 01
STRATUM,37602,ISR: Stratum 02
STRATUM,37603,ISR: Stratum 03
STRATUM,37604,ISR: Stratum 04
STRATUM,37605,ISR: Stratum 05
STRATUM,37606,ISR: Stratum 06
STRATUM,37607,ISR: Stratum 07
STRATUM,37608,ISR: Stratum 08
STRATUM,37609,ISR: Stratum 09
STRATUM,37610,ISR: Stratum 10
STRATUM,37611,ISR: Stratum 11
STRATUM,38001,ITA: [Sub 08] PIEMONTE LICEI
STRATUM,38002,ITA: [Sub 08] PIEMONTE TECNICI
STRATUM,38003,ITA: [Sub 08] PIEMONTE PROFESSIONALI
STRATUM,38004,ITA: [Sub 08] PIEMONTE MEDIE
STRATUM,38005,ITA: [Sub 08] Piemonte FORMAZIONE PROFESSIONALE
STRATUM,38006,ITA: [Sub 07] LOMBARDIA LICEI
STRATUM,38007,ITA: [Sub 07] LOMBARDIA TECNICI
STRATUM,38008,ITA: [Sub 07] LOMBARDIA PROFESSIONALI
STRATUM,38009,ITA: [Sub 07] LOMBARDIA MEDIE
STRATUM,38010,ITA: [Sub 07] Lombardia FORMAZIONE PROFESSIONALE
STRATUM,38011,ITA: [Sub 06] LIGURIA LICEI
STRATUM,38012,ITA: [Sub 06] LIGURIA TECNICI
STRATUM,38013,ITA: [Sub 06] LIGURIA PROFESSIONALI
STRATUM,38014,ITA: [Sub 06] LIGURIA MEDIE
STRATUM,38015,ITA: [Sub 06] Liguria FORMAZIONE PROFESSIONALE
STRATUM,38016,ITA: [Sub 21] VALLE D'AOSTA LICEI
STRATUM,38017,ITA: [Sub 21] VALLE D'AOSTA TECNICI
STRATUM,38018,ITA: [Sub 21] VALLE D'AOSTA PROFESSIONALI
STRATUM,38019,ITA: [Sub 21] VALLE D'AOSTA MEDIE
STRATUM,38020,ITA: [Sub 21] Valle D'Aosta FORMAZIONE PROFESSIONALE
STRATUM,38021,ITA: [Sub 13] VENETO LICEI
STRATUM,38022,ITA: [Sub 13] VENETO TECNICI
STRATUM,38023,ITA: [Sub 13] VENETO PROFESSIONALI
STRATUM,38024,ITA: [Sub 13] VENETO MEDIE
STRATUM,38025,ITA: [Sub 13] VENETO FORMAZIONE PROFESSIONALE
STRATUM,38026,ITA: [Sub 12] TRENTO LICEI
STRATUM,38027,ITA: [Sub 12] TRENTO TECNICI
STRATUM,38028,ITA: [Sub 12] TRENTO PROFESSIONALI
STRATUM,38029,ITA: [Sub 12] TRENTO MEDIE
